BEGIN_YEARMONTH,BEGIN_DAY,STATE,MONTH_NAME,EVENT_TYPE,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,BEGIN_LAT,BEGIN_LON,DATA_SOURCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199007,21,KANSAS,July,Tornado,7/21/1990 12:53,CST,7/21/1990 12:53,F0,0.1,23,,37.75,-96.92,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199007,21,KANSAS,July,Tornado,7/21/1990 13:10,CST,7/21/1990 13:10,F0,2,10,,37.68,-96.8,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199007,21,KANSAS,July,Tornado,7/21/1990 13:25,CST,7/21/1990 13:25,F0,0.1,10,,37.83,-96.83,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199005,11,KANSAS,May,Tornado,5/11/1990 17:02,CST,5/11/1990 17:02,F0,0.1,10,,38.48,-101.07,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199005,11,KANSAS,May,Tornado,5/11/1990 18:00,CST,5/11/1990 18:00,F0,2,10,,38.48,-101.07,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199005,11,KANSAS,May,Tornado,5/11/1990 19:45,CST,5/11/1990 19:45,F0,0.2,50,,37.93,-100.72,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199008,14,KANSAS,August,Tornado,8/14/1990 18:30,CST,8/14/1990 18:30,F0,0.5,50,,37.8,-98.45,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199005,15,KANSAS,May,Tornado,5/15/1990 19:30,CST,5/15/1990 19:30,F0,1,10,,38.27,-96.82,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199003,13,KANSAS,March,Tornado,3/13/1990 19:25,CST,3/13/1990 19:25,F2,5,220,,38.9,-96.57,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 16:30,CST,4/26/1991 16:30,F0,4,50,,37.18,-97.83,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 19:33,CST,4/26/1991 19:33,F0,1,50,,37.58,-97.33,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,16,KANSAS,May,Tornado,5/16/1991 17:28,CST,5/16/1991 17:28,F0,1,50,,38.42,-98.5,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199103,26,KANSAS,March,Tornado,3/26/1991 19:20,CST,3/26/1991 19:20,F1,2,100,,38.22,-97.78,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199103,26,KANSAS,March,Tornado,3/26/1991 19:28,CST,3/26/1991 19:28,F0,1,50,,37.48,-97.95,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199103,26,KANSAS,March,Tornado,3/26/1991 19:50,CST,3/26/1991 19:50,F0,1,10,,38.47,-97.38,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199103,26,KANSAS,March,Tornado,3/26/1991 19:50,CST,3/26/1991 19:50,F0,2,73,,37.47,-97.78,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199103,26,KANSAS,March,Tornado,3/26/1991 21:13,CST,3/26/1991 21:13,F3,16,100,,37,-97.38,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199103,26,KANSAS,March,Tornado,3/26/1991 21:30,CST,3/26/1991 21:30,F3,7,100,,37.08,-97.15,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199103,26,KANSAS,March,Tornado,3/26/1991 21:45,CST,3/26/1991 21:45,F3,15,200,,37.25,-96.75,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199103,26,KANSAS,March,Tornado,3/26/1991 18:45,CST,3/26/1991 18:45,F4,13,300,,37.97,-98.05,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199103,26,KANSAS,March,Tornado,3/26/1991 23:45,CST,3/26/1991 23:45,F0,8,10,,38.17,-97.02,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199103,26,KANSAS,March,Tornado,3/26/1991 23:45,CST,3/26/1991 23:45,F2,8,100,,37.82,-95.45,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199103,26,KANSAS,March,Tornado,3/26/1991 23:50,CST,3/26/1991 23:50,F0,1,50,,37.87,-97.78,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199103,26,KANSAS,March,Tornado,3/26/1991 17:55,CST,3/26/1991 17:55,F3,1,220,,37.8,-98.5,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199103,26,KANSAS,March,Tornado,3/26/1991 17:57,CST,3/26/1991 17:57,F3,25,220,,37.8,-98.48,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,28,KANSAS,May,Tornado,5/28/1991 18:25,CST,5/28/1991 18:25,F0,1,50,,38.68,-101.73,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199103,26,KANSAS,March,Tornado,3/26/1991 17:45,CST,3/26/1991 17:45,F1,3,50,,37.78,-98.6,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 9:45,CST,4/26/1991 9:45,F2,6,100,,37.27,-95.55,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,26,KANSAS,May,Tornado,5/26/1991 19:05,CST,5/26/1991 19:05,F0,4,50,,37.83,-96.83,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,26,KANSAS,May,Tornado,5/26/1991 20:30,CST,5/26/1991 20:30,F0,0.5,50,,37.92,-96.78,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,16,KANSAS,May,Tornado,5/16/1991 13:45,CST,5/16/1991 13:45,F0,1,50,,38.95,-98.77,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,16,KANSAS,May,Tornado,5/16/1991 13:47,CST,5/16/1991 13:47,F3,22,880,,37.93,-100.15,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,16,KANSAS,May,Tornado,5/16/1991 13:56,CST,5/16/1991 13:56,F0,1,50,,38.93,-99.15,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,26,KANSAS,May,Tornado,5/26/1991 18:40,CST,5/26/1991 18:40,F0,1,50,,39.3,-101.72,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,15,KANSAS,May,Tornado,5/15/1991 17:27,CST,5/15/1991 17:27,F0,1,10,,38.35,-101.35,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,15,KANSAS,May,Tornado,5/15/1991 17:30,CST,5/15/1991 17:30,F0,1.8,40,,37.83,-100.87,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,15,KANSAS,May,Tornado,5/15/1991 17:30,CST,5/15/1991 17:30,F0,1.8,40,,37.83,-100.87,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,15,KANSAS,May,Tornado,5/15/1991 17:30,CST,5/15/1991 17:30,F0,1,10,,38.48,-101.1,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,15,KANSAS,May,Tornado,5/15/1991 17:45,CST,5/15/1991 17:45,F0,3.5,57,,37.97,-100.8,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,15,KANSAS,May,Tornado,5/15/1991 17:45,CST,5/15/1991 17:45,F0,3.5,57,,37.97,-100.8,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,15,KANSAS,May,Tornado,5/15/1991 18:00,CST,5/15/1991 18:00,F0,1,10,,39.13,-101.45,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,15,KANSAS,May,Tornado,5/15/1991 19:09,CST,5/15/1991 19:09,F1,1,50,,38.48,-100.47,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,16,KANSAS,May,Tornado,5/16/1991 14:18,CST,5/16/1991 14:18,F0,7,20,,39.87,-101.6,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199106,18,KANSAS,June,Tornado,6/18/1991 22:00,CST,6/18/1991 22:00,F0,0.5,23,,39.22,-101.9,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199106,18,KANSAS,June,Tornado,6/18/1991 22:13,CST,6/18/1991 22:13,F0,0.5,23,,39.28,-101.8,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,15,KANSAS,May,Tornado,5/15/1991 16:58,CST,5/15/1991 16:58,F0,1,20,,38.77,-101.58,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,15,KANSAS,May,Tornado,5/15/1991 17:00,CST,5/15/1991 17:00,F0,2,30,,37.98,-100.87,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,15,KANSAS,May,Tornado,5/15/1991 17:00,CST,5/15/1991 17:00,F0,7,150,,37.97,-100.95,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,15,KANSAS,May,Tornado,5/15/1991 17:05,CST,5/15/1991 17:05,F0,1.5,73,,37.92,-100.93,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,15,KANSAS,May,Tornado,5/15/1991 17:05,CST,5/15/1991 17:05,F0,1.5,73,,37.92,-100.93,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,15,KANSAS,May,Tornado,5/15/1991 17:05,CST,5/15/1991 17:05,F0,1.5,73,,37.92,-100.93,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,15,KANSAS,May,Tornado,5/15/1991 17:05,CST,5/15/1991 17:05,F0,1.5,73,,37.92,-100.93,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,15,KANSAS,May,Tornado,5/15/1991 17:05,CST,5/15/1991 17:05,F0,1.5,73,,37.92,-100.93,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,12,KANSAS,April,Tornado,4/12/1991 16:05,CST,4/12/1991 16:05,F0,2,20,,37.65,-98.87,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,12,KANSAS,April,Tornado,4/12/1991 16:40,CST,4/12/1991 16:40,F0,1.3,17,,37.77,-98.88,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,12,KANSAS,April,Tornado,4/12/1991 16:59,CST,4/12/1991 16:59,F0,1,50,,39.1,-98.05,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,12,KANSAS,April,Tornado,4/12/1991 17:45,CST,4/12/1991 17:45,F0,1,50,,39.47,-97.55,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,16,KANSAS,May,Tornado,5/16/1991 15:55,CST,5/16/1991 15:55,F0,0.5,50,,37.4,-97.67,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,16,KANSAS,May,Tornado,5/16/1991 16:07,CST,5/16/1991 16:07,F0,1,10,,39.45,-101.83,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,17,KANSAS,April,Tornado,4/17/1991 15:50,CST,4/17/1991 15:50,F1,2,100,,37.47,-98.28,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,17,KANSAS,April,Tornado,4/17/1991 16:00,CST,4/17/1991 16:00,F0,1,50,,37.3,-98.3,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,16,KANSAS,May,Tornado,5/16/1991 16:09,CST,5/16/1991 16:09,F1,9,100,,37.43,-97.6,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,16,KANSAS,May,Tornado,5/16/1991 16:12,CST,5/16/1991 16:12,F0,1,10,,39.53,-101.95,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,16,KANSAS,May,Tornado,5/16/1991 16:25,CST,5/16/1991 16:25,F3,20,200,,37.5,-97.45,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,16,KANSAS,May,Tornado,5/16/1991 16:32,CST,5/16/1991 16:32,F0,1,10,,39.45,-101.88,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,16,KANSAS,May,Tornado,5/16/1991 16:38,CST,5/16/1991 16:38,F1,2,100,,38.37,-98.78,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,16,KANSAS,May,Tornado,5/16/1991 16:38,CST,5/16/1991 16:38,F1,2,100,,38.52,-98.82,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,16,KANSAS,May,Tornado,5/16/1991 17:12,CST,5/16/1991 17:12,F0,1,50,,38.6,-98.77,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,16,KANSAS,May,Tornado,5/16/1991 17:20,CST,5/16/1991 17:20,F0,1,50,,37.68,-97.03,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,16,KANSAS,May,Tornado,5/16/1991 17:25,CST,5/16/1991 17:25,F0,1,50,,37.67,-96.98,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,15,KANSAS,May,Tornado,5/15/1991 17:10,CST,5/15/1991 17:10,F0,1.5,73,,37.88,-100.87,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,15,KANSAS,May,Tornado,5/15/1991 17:20,CST,5/15/1991 17:20,F0,2.5,67,,37.93,-100.82,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,15,KANSAS,May,Tornado,5/15/1991 17:20,CST,5/15/1991 17:20,F0,2.5,50,,37.93,-100.82,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,15,KANSAS,May,Tornado,5/15/1991 17:20,CST,5/15/1991 17:20,F0,2.5,57,,37.93,-100.82,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,15,KANSAS,May,Tornado,5/15/1991 17:20,CST,5/15/1991 17:20,F0,2.5,67,,37.93,-100.82,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,15,KANSAS,May,Tornado,5/15/1991 17:27,CST,5/15/1991 17:27,F0,1,10,,38.48,-101.12,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,15,KANSAS,May,Tornado,5/15/1991 17:27,CST,5/15/1991 17:27,F0,1,10,,38.5,-101.33,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,15,KANSAS,May,Tornado,5/15/1991 17:27,CST,5/15/1991 17:27,F0,1,10,,38.33,-101.12,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199108,16,KANSAS,August,Tornado,8/16/1991 15:49,CST,8/16/1991 15:49,F0,0.5,27,,38.45,-97.78,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199106,1,KANSAS,June,Tornado,6/1/1991 16:40,CST,6/1/1991 16:40,F0,0.5,50,,37.5,-96.77,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 14:25,CST,4/26/1991 14:25,F2,3.5,100,,39.82,-97.12,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 14:45,CST,4/26/1991 14:45,F0,1,17,,38.43,-96.53,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 14:50,CST,4/26/1991 14:50,F3,5,100,,39.95,-96.95,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 15:10,CST,4/26/1991 15:10,F0,7,50,,38.67,-96.52,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 15:20,CST,4/26/1991 15:20,F0,6,27,,38.75,-96.37,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199106,7,KANSAS,June,Tornado,6/7/1991 17:10,CST,6/7/1991 17:10,F0,0.5,23,,40,-101.32,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,26,KANSAS,May,Tornado,5/26/1991 18:25,CST,5/26/1991 18:25,F0,1,50,,39.18,-101.88,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 17:10,CST,4/26/1991 17:10,F1,11,50,,37.83,-97.38,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 17:16,CST,4/26/1991 17:16,F1,5,10,,37.92,-97.37,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 17:30,CST,4/26/1991 17:30,F4,25,500,,37.07,-97.15,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 17:35,CST,4/26/1991 17:35,F0,9,20,,39.02,-96.35,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 17:40,CST,4/26/1991 17:40,F5,22,700,,37.7,-97.15,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 18:10,CST,4/26/1991 18:10,F2,15,100,,37.93,-96.72,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 18:25,CST,4/26/1991 18:25,F2,6,100,,38.1,-96.57,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 18:26,CST,4/26/1991 18:26,F3,12,200,,37.47,-96.42,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 18:40,CST,4/26/1991 18:40,F0,1,50,,38.4,-96.58,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 19:25,CST,4/26/1991 19:25,F3,2,100,,37.62,-96.27,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 19:35,CST,4/26/1991 19:35,F3,10,50,,37.75,-96.08,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 19:50,CST,4/26/1991 19:50,F3,5,50,,37.85,-95.95,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 19:54,CST,4/26/1991 19:54,F1,4,20,,39.12,-95.6,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 20:00,CST,4/26/1991 20:00,F1,7,100,,39.15,-95.55,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,13,KANSAS,May,Tornado,5/13/1991 19:15,CST,5/13/1991 19:15,F0,1,50,,38.7,-97.03,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,13,KANSAS,May,Tornado,5/13/1991 19:15,CST,5/13/1991 19:15,F0,1,50,,38.58,-96.97,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,13,KANSAS,May,Tornado,5/13/1991 19:40,CST,5/13/1991 19:40,F0,1,50,,38.68,-96.97,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199103,27,KANSAS,March,Tornado,3/27/1991 0:30,CST,3/27/1991 0:30,F1,11,50,,38.3,-96.82,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,16,KANSAS,May,Tornado,5/16/1991 17:45,CST,5/16/1991 17:45,F0,1,50,,38.45,-98.35,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,16,KANSAS,May,Tornado,5/16/1991 17:45,CST,5/16/1991 17:45,F0,1,50,,37.83,-97.02,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,16,KANSAS,May,Tornado,5/16/1991 18:20,CST,5/16/1991 18:20,F0,1,50,,37.98,-96.87,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199106,15,KANSAS,June,Tornado,6/15/1991 14:30,CST,6/15/1991 14:30,F0,3,20,,38.95,-95.2,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,26,KANSAS,May,Tornado,5/26/1991 16:55,CST,5/26/1991 16:55,F1,15,400,,37.6,-101.42,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199105,26,KANSAS,May,Tornado,5/26/1991 18:05,CST,5/26/1991 18:05,F0,3,50,,37.9,-96.97,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,2,KANSAS,April,Tornado,4/2/1991 16:30,CST,4/2/1991 16:30,F0,1,17,,37.08,-98.98,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,2,KANSAS,April,Tornado,4/2/1991 17:28,CST,4/2/1991 17:28,F1,1.7,20,,37.02,-99.3,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,2,KANSAS,April,Tornado,4/2/1991 18:17,CST,4/2/1991 18:17,F0,2.2,27,,37,-99,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,2,KANSAS,April,Tornado,4/2/1991 18:26,CST,4/2/1991 18:26,F0,0.3,17,,37.2,-99.25,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,2,KANSAS,April,Tornado,4/2/1991 19:10,CST,4/2/1991 19:10,F0,1.5,20,,37.08,-98.98,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,11,KANSAS,April,Tornado,4/11/1991 19:12,CST,4/11/1991 19:12,F3,6,400,,39.43,-99.42,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,11,KANSAS,April,Tornado,4/11/1991 19:52,CST,4/11/1991 19:52,F1,8,100,,39.6,-99.12,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,11,KANSAS,April,Tornado,4/11/1991 20:25,CST,4/11/1991 20:25,F1,1,100,,39.42,-99.25,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,11,KANSAS,April,Tornado,4/11/1991 21:15,CST,4/11/1991 21:15,F1,10,50,,39.82,-98.98,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 15:35,CST,4/26/1991 15:35,F2,28,200,,38.73,-96.25,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 16:15,CST,4/26/1991 16:15,F2,9,50,,39.1,-96,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 16:20,CST,4/26/1991 16:20,F0,1,50,,37.22,-97.95,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 16:25,CST,4/26/1991 16:25,F2,7,27,,39.23,-95.87,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 16:32,CST,4/26/1991 16:32,F0,12,500,,37.23,-97.82,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 16:47,CST,4/26/1991 16:47,F1,2,50,,37.67,-97.58,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 16:57,CST,4/26/1991 16:57,F5,24,440,,37.47,-97.48,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199104,26,KANSAS,April,Tornado,4/26/1991 20:25,CST,4/26/1991 20:25,F2,5,27,,39.35,-95.42,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199103,26,KANSAS,March,Tornado,3/26/1991 16:43,CST,3/26/1991 16:43,F0,9,30,,37.72,-98.93,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199103,26,KANSAS,March,Tornado,3/26/1991 16:55,CST,3/26/1991 16:55,F0,3,20,,38.12,-98.9,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
